fra	CA	L	French
fra	CA	LA	Français
fra	CD	L	French
fra	CF	L	French
fra	CG	L	French
fra	CH	D	Franche-Comtois
fra	CH	DA	Fribourgois
fra	CH	DA	Jurassien
fra	CH	L	French
fra	CH	LA	Français
fra	CI	L	French
fra	CM	L	French
fra	DJ	L	French
fra	DZ	L	French
fra	FR	D	Angevin
fra	FR	D	Berrichon
fra	FR	D	Bourbonnais
fra	FR	D	Bourguignon
fra	FR	D	Franc-Comtois
fra	FR	D	Gallo
fra	FR	D	Lorraine
fra	FR	D	Norman
fra	FR	D	Poitevin
fra	FR	D	Santongeais
fra	FR	D	Standard French
fra	FR	DA	Normand
fra	FR	L	French
fra	FR	LA	Français
fra	GA	L	French
fra	GB	D	Dgernesiais
fra	GB	D	Jerriais
fra	GB	L	French
fra	GF	L	French
fra	GN	L	French
fra	GP	L	French
fra	GQ	L	French
fra	HT	L	French
fra	IL	L	French
fra	IN	L	French
fra	IT	L	French
fra	IT	LA	Français
fra	KH	L	French
fra	KM	L	French
fra	LB	L	French
fra	LU	L	French
fra	LY	L	French
fra	MA	L	French
fra	MC	L	French
fra	MC	LA	Français
fra	MG	L	French
fra	ML	L	French
fra	MQ	L	French
fra	MR	L	French
fra	MU	L	French
fra	MZ	L	French
fra	NC	L	French
fra	NE	L	French
fra	PF	L	French
fra	PH	L	French
fra	PM	L	French
fra	PR	L	French
fra	RE	L	French
fra	RW	L	French
fra	SA	L	French
fra	SC	L	French
fra	SN	L	French
fra	TD	L	French
fra	TG	L	French
fra	TN	L	French
fra	US	D	Acadian
fra	US	D	Québécois
fra	US	DA	Acadien
fra	US	L	French
fra	VI	L	French
fra	VU	L	French
fra	WF	L	French
fra	YT	L	French
fra	ZA	L	French
frc	US	D	Big Woods French
frc	US	D	Marsh French
frc	US	D	Prairie French
frc	US	L	French, Cajun
frc	US	LA	Acadian
frc	US	LA	Cadien
frc	US	LA	Cajan
frc	US	LA	Cajun
frc	US	LA	Français Acadien
frd	ID	D	Fordata-Larat I
frd	ID	D	Fordata-Larat II
frd	ID	D	Molo
frd	ID	D	Sera
frd	ID	DA	Molo-Maru
frd	ID	DA	Seira
frd	ID	L	Fordata
frd	ID	LA	Larat
frd	ID	LA	Vai Fordata
frd	ID	LA	Vai Tnebar
frd	ID	LA	Vaidida
frk	DE	L	Frankish
frk	DE	LA	Fränkisch
frk	DE	LA	Old Frankish
frp	CH	D	Neuchâtelois
frp	CH	D	Savoyard
frp	CH	D	Valaisan
frp	CH	D	Vaudois
frp	CH	L	Franco-Provençal
frp	CH	LA	Patois
frp	FR	D	Dauphinois
frp	FR	D	Lyonnais
frp	FR	D	Neuchatelais
frp	FR	D	Savoyard
frp	FR	L	Franco-Provençal
frp	FR	LA	Arpitan
frp	FR	LA	Patois
frp	IT	D	Celle San Vito
frp	IT	D	Faeto
frp	IT	D	Valle D'aosta
frp	IT	DA	Faetar
frp	IT	DA	Patoé Valdoten
frp	IT	DA	Valdostano
frp	IT	DA	Valdotain
frp	IT	L	Franco-Provençal
frq	PG	L	Forak
frr	DE	D	Ferring
frr	DE	D	Helgoland
frr	DE	D	Mooringer
frr	DE	D	Sölreng
frr	DE	DA	Fohr-Amrum
frr	DE	DA	Mainland Frisian
frr	DE	DA	Mooringa
frr	DE	DA	Sylt
frr	DE	L	Frisian, Northern
frr	DE	LA	Nordfriesisch
frs	CA	L	Frisian, Eastern
frs	DE	L	Frisian, Eastern
frs	DE	LA	Ostfriesisch
frs	US	L	Frisian, Eastern
frt	VU	L	Fortsenal
frt	VU	LA	Kiai
fry	NL	D	Klaaifrysk
fry	NL	D	Súdhoeksk
fry	NL	D	Wâldfrysk
fry	NL	D	Westerlauwers Fries
fry	NL	L	Frisian, Western
fry	NL	LA	Fries
fry	NL	LA	Frysk
fse	FI	L	Finnish Sign Language
fse	FI	LA	Viittomakieli
fsl	FR	D	Marseille Sign Language
fsl	FR	DA	Southern French Sign Language
fsl	FR	L	French Sign Language
fsl	FR	LA	FSL
fsl	FR	LA	Langue des Signes Française
fsl	FR	LA	LSF
fsl	TG	L	French Sign Language
fsl	TG	LA	Langue des Signes Française
fsl	TG	LA	LSF
fss	FI	L	Finland-Swedish Sign Language
fss	FI	LA	Finlandssvenskt Teckenspråk
fss	FI	LA	FinSSL
fss	FI	LA	Suomenruotsalainen Viittomakieli
fub	CM	D	Bilkire Fulani
fub	CM	D	Garoua
fub	CM	D	Kambariire
fub	CM	D	Maroua
fub	CM	D	Ngaondéré
fub	CM	D	Nomadic Fulfulde
fub	CM	DA	Bilkiri
fub	CM	L	Fulfulde, Adamawa
fub	CM	LA	Adamawa Fulani
fub	CM	LA	Biira
fub	CM	LA	Boulbe
fub	CM	LA	Domona
fub	CM	LA	Dzemay
fub	CM	LA	Eastern Fulani
fub	CM	LA	Foulfoulde
fub	CM	LA	Ful
fub	CM	LA	Fula
fub	CM	LA	Fulbe
fub	CM	LA	Fulfulde
fub	CM	LA	Gapelta
fub	CM	LA	Palata
fub	CM	LA	Paldena
fub	CM	LA	Paldida
fub	CM	LA	Pelta Hay
fub	CM	LA	Peul
fub	CM	LA	Peulh
fub	CM	LA	Pladina
fub	CM	LA	Pule
fub	CM	LA	Pullo
fub	CM	LA	Sanyo
fub	CM	LA	Taareyo
fub	CM	LA	Zaakosa
fub	CM	LA	Zemay
fub	NG	L	Fulfulde, Adamawa
fub	NG	LA	Eastern Fulfulde
fub	NG	LA	Fillanci
fub	NG	LA	Fula
fub	NG	LA	Fulani
fub	NG	LA	Fulatanchi
fub	SD	D	Gombe
fub	SD	L	Fulfulde, Adamawa
fub	SD	LA	Fellata
fub	TD	D	Bilkire Fulani
fub	TD	D	Garoua
fub	TD	D	Kambariire
fub	TD	D	Maroua
fub	TD	D	Ngaoundéré
fub	TD	D	Nomadic Fulfulde
fub	TD	DA	Bilkiri
fub	TD	L	Fulfulde, Adamawa
fub	TD	LA	Adamawa Fulani
fub	TD	LA	Biira
fub	TD	LA	Boulbe
fub	TD	LA	Domona
fub	TD	LA	Dzemay
fub	TD	LA	Eastern Fulani
fub	TD	LA	Foulfoulde
fub	TD	LA	Ful
fub	TD	LA	Fula Fulbe
fub	TD	LA	Nagapelta
fub	TD	LA	Palata
fub	TD	LA	Paldena
fub	TD	LA	Paldida
fub	TD	LA	Pelta Hay
fub	TD	LA	Peul
fub	TD	LA	Peulh
fub	TD	LA	Pladina
fub	TD	LA	Pule
fub	TD	LA	Pullo
fub	TD	LA	Sanyo
fub	TD	LA	Taareyo
fub	TD	LA	Zaakosa
fub	TD	LA	Zemay
fub	US	L	Fulfulde, Adamawa
fuc	GM	D	Fulacunda
fuc	GM	D	Toucouleur
fuc	GM	DA	Fulakunda
fuc	GM	DA	Fulkunda
fuc	GM	DA	Haalpulaar
fuc	GM	DA	Halpulaar
fuc	GM	DA	Tukolor
fuc	GM	DA	Tukulor
fuc	GM	L	Pulaar
fuc	GM	LA	Fulani
fuc	GM	LA	Fulbe Jeeri
fuc	GM	LA	Fulfulde-Pulaar
fuc	GM	LA	Peul
fuc	GM	LA	Peulh
fuc	GM	LA	Pulaar Fulfulde
fuc	GN	D	Fulacunda
fuc	GN	D	Toucouleur
fuc	GN	DA	Fula Preto
fuc	GN	DA	Fulakunda
fuc	GN	DA	Fulkunda
fuc	GN	DA	Futa Toro
fuc	GN	DA	Pulaar
fuc	GN	DA	Tukolor
fuc	GN	DA	Tukulor
fuc	GN	L	Pulaar
fuc	GN	LA	Fulfulde Pulaar
fuc	GN	LA	Haalpulaar
fuc	GN	LA	Peul
fuc	GN	LA	Peulh
fuc	GW	D	Fulacunda
fuc	GW	DA	Fula Forro
fuc	GW	DA	Fula Preto
fuc	GW	DA	Fulakunda
fuc	GW	DA	Fulkunda
fuc	GW	L	Pulaar
fuc	GW	LA	Fulfulde-Pulaar
fuc	GW	LA	Peul
fuc	GW	LA	Peulh
fuc	GW	LA	Pulaar Fulfulde
fuc	ML	D	Toucouleur
fuc	ML	DA	Fulbe Jeeri
fuc	ML	DA	Haalpulaar
fuc	ML	DA	Halpulaar
fuc	ML	DA	Pulaar
fuc	ML	DA	Tukolor
fuc	ML	DA	Tukulor
fuc	ML	L	Pulaar
fuc	ML	LA	Peuhl
fuc	ML	LA	Peul
fuc	ML	LA	Pulaar Fulfulde
fuc	MR	D	Toucouleur
fuc	MR	DA	Haalpulaar
fuc	MR	DA	Pulaar
fuc	MR	DA	Tukulor
fuc	MR	L	Pulaar
fuc	MR	LA	Peul
fuc	SN	D	Fulacunda
fuc	SN	D	Toucouleur
fuc	SN	DA	Fulakunda
fuc	SN	DA	Fulbe Jeeri
fuc	SN	DA	Fulkunda
fuc	SN	DA	Haalpulaar
fuc	SN	DA	Pulaar
fuc	SN	DA	Tokilor
fuc	SN	DA	Tukolor
fuc	SN	DA	Tukulor
fuc	SN	L	Pulaar
fuc	SN	LA	Peul
fuc	SN	LA	Peulh
fuc	SN	LA	Pulaar Fulfulde
fud	NC	L	Futuna, East
fud	NC	LA	Futunian
fud	WF	L	Futuna, East
fud	WF	LA	Futunian
fue	BJ	D	Bakuure
fue	BJ	D	Djougoure
fue	BJ	D	Korakuure
fue	BJ	D	Tchabankeere
fue	BJ	DA	Caabankeere
fue	BJ	DA	Juguure
fue	BJ	L	Fulfulde, Borgu
fue	BJ	LA	Benin-Togo Fulfulde
fue	BJ	LA	Fulbe-Borgu
fue	BJ	LA	Peul
fue	BJ	LA	Peulh
fue	NG	L	Fulfulde, Benin-Togo
fue	TG	D	Atakora Fulfulde
fue	TG	L	Fulfulde, Borgu
fue	TG	LA	Benin-Togo Fulfulde
fue	TG	LA	Fulani
fue	TG	LA	Peul
fue	TG	LA	Peulh
fuf	GM	L	Pular
fuf	GN	D	Fula Peta
fuf	GN	D	Kebu Fula
fuf	GN	L	Pular
fuf	GN	LA	Foula Fouta
fuf	GN	LA	Fouta Dyalon
fuf	GN	LA	Fulbe
fuf	GN	LA	Fulfulde Jalon
fuf	GN	LA	Fullo Fuuta
fuf	GN	LA	Futa Fula
fuf	GN	LA	Futa Jallon
fuf	GN	LA	Fuuta Jalon
fuf	GN	LA	Jalon
fuf	GW	L	Pular
fuf	GW	LA	Fouta Dyalon
fuf	GW	LA	Fulbe
fuf	GW	LA	Fullo Fuuta
fuf	GW	LA	Futa Fula
fuf	GW	LA	Futa Jallon
fuf	GW	LA	Fuuta Jalon
fuf	ML	L	Pular
fuf	ML	LA	Foula Fouta
fuf	ML	LA	Fouta Dyalon
fuf	ML	LA	Fulfulde Jalon
fuf	ML	LA	Fullo Fuuta
fuf	ML	LA	Futa Fula
fuf	ML	LA	Futa Jallon
fuf	ML	LA	Fuuta Jalon
fuf	SL	D	Kebu Fula
fuf	SL	D	Krio Fula
fuf	SL	L	Pular
fuf	SL	LA	Fouta Dyalon
fuf	SL	LA	Fula
fuf	SL	LA	Fulbe
fuf	SL	LA	Fullo Fuuta
fuf	SL	LA	Futa
fuf	SL	LA	Futa Jallon
fuf	SL	LA	Fuuta Jalon
fuf	SN	L	Pular
fuf	SN	LA	Fouta Dyalon
fuf	SN	LA	Fullo Fuuta
fuf	SN	LA	Futa Fula
fuf	SN	LA	Futa Jallon
fuf	SN	LA	Fuuta Jalon
fuh	BF	D	Barani
fuh	BF	D	Barkoundouba
fuh	BF	D	Bogandé
fuh	BF	D	Fada Ngurma
fuh	BF	D	Gourmantche
fuh	BF	D	Jelgoore
fuh	BF	D	Liptaakoore
fuh	BF	D	Ouhiguyua
fuh	BF	D	Seeba-Yaga
fuh	BF	DA	Barain
fuh	BF	DA	Baraniire
fuh	BF	DA	Yaaga
fuh	BF	L	Fulfulde, Northeastern Burkina Faso
fuh	BJ	L	Fulfulde, Gorgal
fuh	BJ	LA	Fulfulde
fuh	BJ	LA	Peul
fuh	BJ	LA	Peulh
fuh	BJ	LA	Western Niger Fulfulde
fuh	NE	D	Bitinkoore
fuh	NE	D	Dallol
fuh	NE	D	Tera
fuh	NE	L	Fulfulde, Western Niger
fuh	NE	LA	Fula
fuh	NE	LA	Fulani
fuh	NE	LA	Fulbe
fuh	NE	LA	Gorgal Fulfulde
fuh	NE	LA	Northeastern Burkina Faso Fulfulde
fuh	NE	LA	Peul
fuh	NE	LA	Peulh
fui	CF	L	Fulfulde, Bagirmi
fui	CF	LA	Baghirmi Peul
fui	CF	LA	Bagirmi Fula
fui	TD	L	Fulfulde, Bagirmi
fui	TD	LA	Baghirmi Peul
fui	TD	LA	Bagirmi Fula
fuj	SD	D	Kau
fuj	SD	D	Nyaro
fuj	SD	DA	Ko
fuj	SD	L	Ko
fuj	SD	LA	Fungor
fuj	SD	LA	Fungur
fuj	SD	LA	Kau
fum	NG	L	Fum
fun	BR	D	Fulniô
fun	BR	D	Yatê
fun	BR	L	Iatê
fun	BR	LA	Carnijó
fun	BR	LA	Fornió
fun	BR	LA	Fulniô
fun	BR	LA	Furniô
fun	BR	LA	Yatê
fuq	NE	D	Wodaabe
fuq	NE	L	Fulfulde, Central-Eastern Niger
fuq	NE	LA	Fula
fuq	NE	LA	Fulani
fuq	NE	LA	Fulbe
fuq	NE	LA	Peul
fuq	NE	LA	Peulh
fur	IT	D	Carnico
fur	IT	D	East Central Friulian
fur	IT	D	Western Friulian
fur	IT	L	Friulian
fur	IT	LA	Frioulan
fur	IT	LA	Frioulian
fur	IT	LA	Friulano
fur	IT	LA	Furlan
fur	IT	LA	Priulian
fut	VU	D	Aniwa
fut	VU	D	West Futuna
fut	VU	DA	Anewa
fut	VU	DA	Fotuna
fut	VU	L	Futuna-Aniwa
fut	VU	LA	Erronan
fut	VU	LA	West Futuna-Aniwa
fuu	CD	L	Furu
fuu	CD	LA	Bagero
fuu	CD	LA	Bagiro
fuu	CD	LA	Baguero
fuu	CD	LA	Baguiro
fuu	CF	L	Furu
fuu	CF	LA	Bagero
fuu	CF	LA	Bagiro
fuu	CF	LA	Baguero
fuu	CF	LA	Baguiro
fuv	CM	D	Bororro
fuv	CM	D	Kano-Katsina
fuv	CM	DA	Ako
fuv	CM	DA	Bororo
fuv	CM	DA	Mbororo
fuv	CM	DA	Nomadic Fulfulde
fuv	CM	L	Fulfulde, Kano-Katsina-Bororro
fuv	CM	LA	Fulbe
fuv	CM	LA	Peul
fuv	NG	D	Bororo
fuv	NG	D	Kano-Katsina
fuv	NG	D	Sokoto
fuv	NG	DA	Ako
fuv	NG	DA	Mbororo
fuv	NG	DA	Nomadic Fulfulde
fuv	NG	L	Fulfulde, Nigerian
fuv	NG	LA	Kano-Katsina-Bororo Fulfulde
fuv	TD	D	Bororro
fuv	TD	D	Kano-Katsina
fuv	TD	DA	Ako
fuv	TD	DA	Bororo
fuv	TD	DA	Mbororo
fuv	TD	DA	Nomadic Fulfulde
fuv	TD	L	Fulfulde, Kano-Katsina-Bororro
fuv	TD	LA	Fulbe
fuv	TD	LA	Peul
fuy	PG	D	Central Udab
fuy	PG	D	Northeast Fuyug
fuy	PG	D	North-South Udab
fuy	PG	D	West Fuyug
fuy	PG	L	Fuyug
fuy	PG	LA	Fuyuge
fuy	PG	LA	Fuyughe
fuy	PG	LA	Mafufu
fvr	SD	L	Fur
fvr	SD	LA	Dala
fvr	SD	LA	For
fvr	SD	LA	Fora
fvr	SD	LA	Fordunga
fvr	SD	LA	Forok
fvr	SD	LA	Forta
fvr	SD	LA	Furakang
fvr	SD	LA	Furawi
fvr	SD	LA	Kadirgi
fvr	SD	LA	Konjara
fvr	SD	LA	Korra
fvr	SD	LA	Kungara
fvr	SD	LA	Kurka
fvr	SD	LA	Lali
fvr	SD	LA	Onage
fvr	SD	LA	Yerge
fvr	TD	L	Fur
fvr	TD	LA	For
fvr	TD	LA	Four
fvr	TD	LA	Kondjara
fvr	TD	LA	Konjara
fwa	NC	L	Fwâi
fwa	NC	LA	Poai
fwa	NC	LA	Yehen
fwa	NC	LA	Yengen
fwe	NA	L	Fwe
gaa	GH	L	Ga
gaa	GH	LA	Accra
gaa	GH	LA	Acra
gaa	GH	LA	Amina
gaa	GH	LA	Gain
gab	TD	D	Darbé
gab	TD	D	Dormon
gab	TD	L	Gabri
gab	TD	LA	Gabere
gab	TD	LA	Gaberi
gab	TD	LA	Ngabre
gab	TD	LA	Southern Gabri
gad	PH	L	Gaddang
gad	PH	LA	Cagayan
gae	BR	L	Guarequena
gae	BR	LA	Arequena
gae	BR	LA	Uerequema
gae	BR	LA	Urequema
gae	BR	LA	Warekéna
gae	BR	LA	Werekena
gae	BR	LA	Werikena
gae	VE	L	Guarequena
gae	VE	LA	Arequena
gae	VE	LA	Guarekena
gae	VE	LA	Uerequema
gae	VE	LA	Urequema
gae	VE	LA	Warekena
gaf	PG	L	Gende
gaf	PG	LA	Bundi
gaf	PG	LA	Gendeka
gaf	PG	LA	Gene
gag	BG	D	Bulgar Gagauz
gag	BG	D	Maritime Gagauz
gag	BG	L	Gagauz
gag	BG	LA	Gagauzi
gag	KZ	L	Gagauz
gag	MD	D	Bulgar Gagauzi
gag	MD	D	Maritime Gagauzi
gag	MD	L	Gagauz
gag	MD	LA	Gagauzi
gag	RO	D	Bulgar Gagauz
gag	RO	D	Maritime Gagauz
gag	RO	L	Gagauz
gag	RO	LA	Gagauzi
gag	RU	L	Gagauz
gag	UA	L	Gagauz
gah	PG	L	Alekano
gah	PG	LA	Gafuku
gah	PG	LA	Gahuku
gah	PG	LA	Gahuku-Gama
gai	PG	D	Borewar
gai	PG	D	Boroi
gai	PG	D	Botbot
gai	PG	L	Mbore
gai	PG	LA	Borei
gai	PG	LA	Gamai
gai	PG	LA	Gamei
gai	PG	LA	Mborei
gaj	PG	D	Gadsup
gaj	PG	D	Oyana
gaj	PG	DA	Oiyana
gaj	PG	L	Gadsup
gak	ID	L	Gamkonora
gal	TL	D	Baba
gal	TL	D	Dadua
gal	TL	D	Edi
gal	TL	D	Galoli
gal	TL	D	Hahak
gal	TL	D	Na Nahek
gal	TL	L	Galoli
gal	TL	LA	Galole
gam	PG	L	Kandawo
gam	PG	LA	Narake
gan	CN	D	Chang-Jing
gan	CN	D	Fu-Guang
gan	CN	D	Ji-Cha
gan	CN	D	Yi-Liu
gan	CN	D	Ying-Yi
gan	CN	L	Chinese, Gan
gan	CN	LA	Gan
gan	CN	LA	Kan
gao	PG	L	Gants
gao	PG	LA	Gaj
gap	PG	L	Gal
gap	PG	LA	Baimak
gap	PG	LA	Weim
gaq	IN	D	Hill Geta'
gaq	IN	D	Plains Geta'
gaq	IN	L	Gata'
gaq	IN	LA	Didayi
gaq	IN	LA	Didei
gaq	IN	LA	Dire
gaq	IN	LA	Gataq
gaq	IN	LA	Geta'
gaq	IN	LA	Getaq
gaq	IN	LA	Gta'
gaq	IN	LA	Gta Asa
gar	PG	D	Basima
gar	PG	D	Gameta
gar	PG	D	Garea
gar	PG	D	Sebutuia
gar	PG	D	Urua
gar	PG	D	Wadalei
gar	PG	DA	Galeya
gar	PG	L	Galeya
gar	PG	LA	Garea
gas	IN	L	Garasia, Adiwasi
gas	IN	LA	Adiwasi Girasia
gas	IN	LA	Adiwasi Gujarati
gas	IN	LA	Girasia
gat	PG	L	Kenati
gat	PG	LA	Aziana
gat	PG	LA	Ganati
gat	PG	LA	Kenathi
gau	IN	L	Gadaba, Mudhili
gau	IN	LA	Gadaba
gau	IN	LA	Gol Gadaba
gau	IN	LA	Kondekar
gau	IN	LA	Kondko
gav	PG	L	Gabutamon
gaw	PG	D	Ari
gaw	PG	DA	A'i
gaw	PG	DA	Ati
gaw	PG	L	Nobonob
gaw	PG	LA	Butelkud-Guntabak
gaw	PG	LA	Garuh
gaw	PG	LA	Nobanob
gaw	PG	LA	Nobnob
gax	ET	D	Arsi
gax	ET	D	Borana
gax	ET	D	Gabra
gax	ET	D	Guji
gax	ET	D	Kereyu
gax	ET	D	Salale
gax	ET	DA	Arusi
gax	ET	DA	Arussi
gax	ET	DA	Boran
gax	ET	DA	Borena
gax	ET	DA	Gabbra
gax	ET	DA	Gebra
gax	ET	DA	Gujji
gax	ET	DA	Jemjem
gax	ET	DA	Selale
gax	ET	L	Oromo, Borana-Arsi-Guji
gax	ET	LA	Afan Oromo
gax	ET	LA	Southern Oromo
gax	ET	LP	Galla
gax	ET	LP	Galligna
gax	ET	LP	Gallinya
gax	KE	D	Boran
gax	KE	D	Gabbra
gax	KE	D	Sakuye
gax	KE	DA	Gabra
gax	KE	DA	Gebra
gax	KE	DA	Saguye
gax	KE	L	Borana
gax	KE	LA	Booran
gax	KE	LA	Boraan
gax	KE	LA	Boran
gax	KE	LA	Oromo
gax	KE	LA	Southern Oromo
gax	KE	LP	Galla
gax	SO	D	Borana
gax	SO	DA	Booran
gax	SO	DA	Boran
gax	SO	L	Oromo, Borana-Arsi-Guji
gax	SO	LA	Southern Oromo
gay	ID	D	Deret
gay	ID	D	Lues
gay	ID	D	Lut
gay	ID	D	Serbejadi-Lukup
gay	ID	L	Gayo
gay	ID	LA	Gajo
gaz	EG	L	Oromo, West Central
gaz	ET	D	Central Oromo
gaz	ET	D	Western Oromo
gaz	ET	L	Oromo, West Central
gaz	ET	LA	Afan Oromo
gaz	ET	LA	Oromiffa
gaz	ET	LA	Oromoo
gaz	ET	LP	Galla
gbb	AU	L	Kaytetye
gbb	AU	LA	Gaididj
gbb	AU	LA	Kaiditj
gbb	AU	LA	Kaititj
gbc	AU	D	Wanji
gbc	AU	DA	Waanyi
gbc	AU	DA	Wainyi
gbc	AU	L	Garawa
gbc	AU	LA	Gaarwa
gbc	AU	LA	Garrawa
gbc	AU	LA	Garrwa
gbc	AU	LA	Karawa
gbc	AU	LA	Leearrawa
gbd	AU	L	Karadjeri
gbd	AU	LA	Garadjiri
gbd	AU	LA	Garadyari
gbd	AU	LA	Gard'are
gbd	AU	LA	Guradjara
gbd	AU	LA	Karajarri
gbd	AU	LA	Karrajarri
gbe	PG	D	Gabiano
gbe	PG	D	Meiyari
gbe	PG	D	Setiali
gbe	PG	DA	Kabiano
gbe	PG	DP	Paka
gbe	PG	L	Niksek
gbe	PG	LA	Meiyari
gbe	PG	LA	Sumwari
gbf	PG	L	Gaikundi
gbf	PG	LA	Gaikunti
gbg	CD	L	Gbanziri
gbg	CD	LA	Banziri
gbg	CD	LA	Gbandere
gbg	CD	LA	Gbanzili
gbg	CF	L	Gbanziri
gbg	CF	LA	Banziri
gbg	CF	LA	Gbandere
gbg	CF	LA	Gbanzili
gbh	BJ	L	Gbe, Defi
gbi	ID	D	Kadai
gbi	ID	D	Kadina
gbi	ID	D	Morotai
gbi	ID	D	Sopi
gbi	ID	L	Galela
gbj	IN	D	Birong Raji
gbj	IN	D	Kinda Raji
gbj	IN	D	Koraput
gbj	IN	D	Lamtaput
gbj	IN	L	Gadaba, Bodo
gbj	IN	LA	Boi Gadaba
gbj	IN	LA	Gadba
gbj	IN	LA	Gadwa
gbj	IN	LA	Godwa
gbj	IN	LA	Gudwa
gbj	IN	LA	Gutob
gbj	IN	LA	Gutop
gbk	IN	D	Bharmauri
gbk	IN	D	Macleod Ganj
gbk	IN	L	Gaddi
gbk	IN	LA	Bharmauri Bhadi
gbk	IN	LA	Gaddyali
gbk	IN	LA	Gadi
gbk	IN	LA	Gadiali
gbk	IN	LA	Pahari Bharmauri
gbk	IN	LA	Panchi Brahmauri Rajput
gbl	IN	L	Gamit
gbl	IN	LA	Gamati
gbl	IN	LA	Gameti
gbl	IN	LA	Gamith
gbl	IN	LA	Gamta
gbl	IN	LA	Gamti
gbl	IN	LA	Gavit
gbm	IN	D	Badhani
gbm	IN	D	Bangani
gbm	IN	D	Bhattiani
gbm	IN	D	Chandpuri
gbm	IN	D	Dessaulya
gbm	IN	D	Gangadi
gbm	IN	D	Jaunpuri
gbm	IN	D	Lohbya
gbm	IN	D	Majh-Kumaiya
gbm	IN	D	Nagpuriya
gbm	IN	D	Parvati
gbm	IN	D	Rathi
gbm	IN	D	Ravai
gbm	IN	D	Salani
gbm	IN	D	Srinagari
gbm	IN	D	Tehri
gbm	IN	DA	Gangapariya
gbm	IN	DA	Pauri
gbm	IN	DA	Uttarkashi
gbm	IN	L	Garhwali
gbm	IN	LA	Gadhavali
gbm	IN	LA	Gadhawala
gbm	IN	LA	Gadwahi
gbm	IN	LA	Gashwali
gbm	IN	LA	Girwali
gbm	IN	LA	Godauli
gbm	IN	LA	Gorwali
gbm	IN	LA	Gurvali
gbm	IN	LA	Pahari Garhwali
gbn	SD	L	Mo'da
gbn	SD	LA	Gbara
gbn	SD	LA	Gberi
gbn	SD	LA	Gweri
gbn	SD	LA	Muda
gbo	LR	D	Chedepo
gbo	LR	D	E Je
gbo	LR	D	Fopo-Bua
gbo	LR	D	Gbepo
gbo	LR	D	Jedepo
gbo	LR	D	Klepo
gbo	LR	D	Northeastern Grebo
gbo	LR	D	Palipo
gbo	LR	D	Tienpo
gbo	LR	DA	Eh Je
gbo	LR	DA	Gbeapo
gbo	LR	L	Grebo, Northern
gbp	CF	D	Bossangoa
gbp	CF	D	Gbabana
gbp	CF	L	Gbaya-Bossangoa
gbp	CF	LA	Gbaya de Bosangoa
gbp	CF	LA	Gbaya of Borro
gbp	CF	LA	Gbaya of Bossangoa
gbp	CF	LA	Gbaya-Borro
gbp	CF	LA	Gbea
gbp	CF	LA	Gbeya
gbq	CF	D	Boyali
gbq	CF	D	Bozom
gbq	CF	D	Diabe
gbq	CF	L	Gbaya-Bozoum
gbq	CF	LA	Bozom
gbq	CF	LA	Gbaya de Bozoum
gbr	NG	D	Diko
gbr	NG	D	Kaduna
gbr	NG	D	Karu
gbr	NG	D	Kuta
gbr	NG	D	Louome
gbr	NG	D	Ngenge
gbr	NG	D	Tawari
gbr	NG	D	Vwezhi
gbr	NG	DA	Genge
gbr	NG	DA	Gyange
gbr	NG	DA	Gyengyen
gbr	NG	L	Gbagyi
gbr	NG	LA	East Gwari
gbr	NG	LA	Gbagye
gbr	NG	LA	Gwari
gbr	NG	LA	Gwari Matai
gbr	NG	LA	Ibagyi
gbs	BJ	D	Gbokpa
gbs	BJ	L	Gbe, Gbesi
gbu	AU	L	Gagadu
gbu	AU	LA	Abdedal
gbu	AU	LA	Abiddul
gbu	AU	LA	Gaagudju
gbu	AU	LA	Kakadu
gbu	AU	LA	Kakakta
gbu	AU	LA	Kakdju
gbu	AU	LA	Kakdjuan
gbv	CF	D	Budigri
gbv	CF	D	Gbagiri
gbv	CF	D	Gbanu
gbv	CF	DA	Bagili
gbv	CF	DA	Baguili
gbv	CF	DA	Bidikili
gbv	CF	DA	Gbagili
gbv	CF	L	Gbanu
gbv	CF	LA	Banu
gbv	CF	LA	Gbanou
gbx	BJ	L	Gbe, Eastern Xwla
gbx	BJ	LA	Houla
gbx	BJ	LA	Kpla
gbx	BJ	LA	Offra
gbx	BJ	LA	Ophra
gbx	BJ	LA	Phla
gbx	BJ	LA	Pla
gbx	BJ	LA	Popo
gbx	BJ	LA	Xwla
gby	NG	D	Botai
gby	NG	D	Gayegi
gby	NG	D	Gbagyi Nkwa
gby	NG	D	Izem
gby	NG	D	Jezhu
gby	NG	D	Kong
gby	NG	D	Kwali
gby	NG	D	Kwange
gby	NG	D	Paiko
gby	NG	D	Wahe
gby	NG	DA	Agbawi
gby	NG	DA	Kangye
gby	NG	DA	Wake
gby	NG	DA	Wi
gby	NG	L	Gbari
gby	NG	LA	Gbari Yamma
gby	NG	LA	Gwari Yamma
gby	NG	LA	Nkwa
gby	NG	LA	West Gwari
gbz	IR	L	Dari, Zoroastrian
gbz	IR	LP	Gabar
gbz	IR	LP	Gabri
gbz	IR	LP	Yazdi
gcc	PG	L	Mali
gcc	PG	LA	Gaktai
gcd	AU	D	Kangkalita
gcd	AU	D	Nguburindi
gcd	AU	L	Ganggalida
gcd	AU	LA	Ganggalita
gcd	AU	LA	Jakula
gcd	AU	LA	Jugula
